experiment_id,run_iteration,gen,total_episodes,score,lr,batch_size,gamma,epsilon,Max Iteration Episode,Iteration time
A2,20,5,800,242.541130860915,0.00236,903,0.991,0.3172,,
A2,20,,,,,,,,800,645
A1,18,1,160,-87.16526574,0.00969,580,0.954,0.7161,,
A1,18,2,320,-63.815525,0.0069,1005,0.98,0.9995,,
A1,18,3,480,19.2060885025384,0.0052,987,0.939,0.5166,,
A1,18,4,640,-30.04815838,0.00285,494,0.92,0.906,,
A1,18,5,800,-52.01938932,0.00902,1019,0.985,0.2132,,
A1,18,6,960,-50.83060702,0.00176,1023,0.977,0.3733,,
A1,18,7,1120,26.506833927131,0.00902,1019,0.985,0.2132,,
A1,18,8,1280,151.764732461863,0.00902,1019,0.985,0.2132,,
A1,18,9,1440,47.0377568624312,0.00865,277,0.987,0.4347,,
A1,18,10,1600,-9.276264281,0.00046,1004,0.97,0.8628,,
A1,18,11,1760,121.457228871054,0.00865,277,0.987,0.4347,,
A1,18,12,1920,132.557579030586,0.00015,929,0.995,0.5316,,
A1,18,13,2080,76.1433060243382,0.00015,929,0.995,0.5316,,
A1,18,14,2240,70.7707760221329,0.0001,470,0.992,0.7202,,
A1,18,15,2400,163.362947887966,0.0015,937,0.995,0.9957,,
A1,18,16,2560,-29.27652664,0.00082,20,0.992,0.3396,,
A1,18,17,2720,-85.22631241,0.00735,1015,0.834,0.6524,,
A1,18,18,2880,-9.18449326,0.00112,1023,0.931,0.317,,
A1,18,19,3040,-5.087462764,0.00999,749,0.97,0.0493,,
A1,18,20,3200,52.1357920797739,0.00681,1005,0.812,0.3123,,
A1,18,21,3360,126.054275664184,0.01,850,0.989,0.3402,,
A1,18,22,3520,234.56800765551,0.00908,684,0.999,0.0483,,
A1,18,,,,,,,,3520,2350
A2,21,1,160,-72.96877531,0.00797,132,0.917,0.7596,,
A2,21,2,320,-32.91352702,0.00871,397,0.958,0.0911,,
A2,21,3,480,-26.66883822,0.00646,172,0.964,0.2769,,
A2,21,4,640,91.4169271599836,0.00646,172,0.964,0.2769,,
A2,21,5,800,192.700306518323,0.00646,172,0.964,0.2769,,
A2,21,6,960,185.455442741405,0.00367,74,0.984,0.2688,,
A2,21,7,1120,196.764323137842,0.00881,179,0.999,0.2313,,
A2,21,8,1280,172.191247725631,0.00142,310,0.972,0.7205,,
A2,21,9,1440,250.0800195,0.00277,498,0.97,0.0485,,
A2,21,,,,,,,,1440,1061
A1,19,1,160,-70.73121248,0.00761,110,0.967,0.7046,,
A1,19,2,320,-50.12069502,0.00999,599,0.873,0.2614,,
A1,19,3,480,-6.396933047,0.00314,624,0.941,0.1472,,
A1,19,4,640,162.334839091059,0.00466,486,0.974,0.4786,,
A1,19,5,800,65.6479965503817,0.00466,486,0.974,0.4786,,
A1,19,6,960,142.310713558821,0.00457,649,0.987,0.0777,,
A1,19,7,1120,249.885267,0.00737,876,0.997,0.4197,,
A1,19,,,,,,,,1120,823
A2,22,1,160,-102.5756771,0.00322,58,0.86,0.8331,,
A2,22,2,320,-80.84022569,0.00322,58,0.86,0.8331,,
A2,22,3,480,-85.37115601,0.00484,549,0.923,0.7974,,
A2,22,4,640,-17.68804266,0.00633,321,0.969,0.3312,,
A2,22,5,800,108.502263092796,0.00339,759,0.984,0.0612,,
A2,22,6,960,111.834526004164,0.00339,759,0.984,0.0612,,
A2,22,7,1120,237.668234038371,0.00339,759,0.984,0.0612,,
A2,22,,,,,,,,1120,793
A1,20,1,160,-97.6387375,0.00197,63,0.906,0.6019,,
A1,20,2,320,-52.06773746,0.00998,791,0.873,0.3096,,
A1,20,3,480,-33.20489606,0.00312,864,0.98,0.4603,,
A1,20,4,640,83.1439723247392,0.00149,897,0.998,0.3827,,
A1,20,5,800,75.1410276276764,0.00149,897,0.998,0.3827,,
A1,20,6,960,201.918123184082,0.00149,897,0.998,0.3827,,
A1,20,,,,,,,,960,670
A2,23,1,160,46.4840251955692,0.00934,854,0.834,0.1876,,
A2,23,2,320,-3.370210945,0.00934,854,0.834,0.1876,,
A2,23,3,480,101.896144184828,0.00804,841,0.999,0.0233,,
A2,23,4,640,38.0190545241974,0.00804,841,0.999,0.0233,,
A2,23,5,800,56.7623339696917,0.00804,841,0.999,0.0233,,
A2,23,6,960,24.6887498178444,0.00813,469,0.999,0.2315,,
A2,23,7,1120,114.060527066901,0.00725,808,0.985,0.3228,,
A2,23,8,1280,158.844716942897,0.00804,841,0.999,0.0233,,
A2,23,9,1440,201.606137797331,0.00804,841,0.999,0.0233,,
A2,23,,,,,,,,1440,691
A1,21,1,160,-123.985711,0.00037,299,0.977,0.6143,,
A1,21,2,320,-90.80053703,0.00214,403,0.96,0.8978,,
A1,21,3,480,-109.6474022,0.00913,650,0.914,0.2235,,
A1,21,4,640,-66.2206609,0.00867,701,0.989,0.337,,
A1,21,5,800,98.3147740143416,0.00867,701,0.989,0.337,,
A1,21,6,960,232.216420438219,0.00829,593,0.974,0.0173,,
A1,21,,,,,,,,960,709
A2,24,1,160,-109.3353048,0.00897,371,0.815,0.5055,,
A2,24,2,320,-53.63314525,0.00897,371,0.815,0.5055,,
A2,24,3,480,-38.23561311,0.00847,661,0.984,0.4566,,
A2,24,4,640,5.300324767,0.00847,661,0.984,0.4566,,
A2,24,5,800,131.399833913728,0.00417,537,0.998,0.1661,,
A2,24,6,960,190.165986936165,0.00447,779,0.996,0.4812,,
A2,24,7,1120,264.293167513229,0.0073,932,0.99,0.8019,,
A2,24,,,,,,,,1120,737
A1,22,1,160,3.88358765829395,0.00045,935,0.899,0.079,,
A1,22,2,320,-27.22821269,0.00786,895,0.827,0.1137,,
A1,22,3,480,21.6992657287546,0.0019,1018,0.977,0.2759,,
A1,22,4,640,201.020631930658,0.0098,543,0.981,0.1609,,
A1,22,,,,,,,,640,731
A2,25,1,160,-69.59185078,0.00229,197,0.968,0.2044,,
A2,25,2,320,-63.40878136,0.00456,992,0.815,0.3495,,
A2,25,3,480,-64.33723257,0.00456,992,0.815,0.3495,,
A2,25,4,640,-32.89100438,0.00463,152,0.957,0.0359,,
A2,25,5,800,16.594794430205,0.00975,527,0.982,0.6834,,
A2,25,6,960,165.624810461076,0.0078,767,0.999,0.2543,,
A2,25,7,1120,228.699909102622,0.0078,767,0.999,0.2543,,
A2,25,,,,,,,,1120,1049
A1,23,1,160,-98.91046207,0.00453,624,0.918,0.636,,
A1,23,2,320,-101.9631219,0.00458,1016,0.864,0.0255,,
A1,23,3,480,-62.39799028,0.00593,155,0.948,0.7109,,
A1,23,4,640,-62.09268238,0.00593,155,0.948,0.7109,,
A1,23,5,800,72.8051325449045,0.00965,563,0.983,0.2774,,
A1,23,6,960,122.842207483468,0.00642,572,0.988,0.0877,,
A1,23,7,1120,165.666984961624,0.00966,696,0.989,0.1946,,
A1,23,8,1280,199.887269673357,0.00849,1006,0.984,0.5575,,
A1,23,9,1440,183.517345839184,0.00836,632,0.978,0.7463,,
A1,23,10,1600,222.029993171766,0.00826,1023,0.999,0.2792,,
A1,23,,,,,,,,1600,1022
A2,26,1,160,25.2975671909209,0.00433,374,0.927,0.0365,,
A2,26,2,320,-45.71811442,0.00484,364,0.952,0.0918,,
A2,26,3,480,89.4327943677686,0.00595,965,0.983,0.1768,,
A2,26,4,640,126.448837163323,0.00144,887,0.992,0.9611,,
A2,26,5,800,76.0159411173111,0.00144,887,0.992,0.9611,,
A2,26,6,960,159.348506840109,0.00595,965,0.983,0.1768,,
A2,26,7,1120,202.705705694428,0.00993,611,0.979,0.4625,,
A2,26,,,,,,,,1120,882
A1,24,1,160,-135.6617463,0.00125,395,0.948,0.0156,,
A1,24,2,320,-24.08851267,0.00929,864,0.901,0.0584,,
